[2026-04-02T00:48:43.479+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-04-02T00:48:43.493+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-04-02T00:44:00+00:00 [queued]>
[2026-04-02T00:48:43.497+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-04-02T00:44:00+00:00 [queued]>
[2026-04-02T00:48:43.497+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-04-02T00:49:02.832+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081678.json to Snowflake stage
[2026-04-02T00:49:03.278+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081685.json to Snowflake stage
[2026-04-02T00:49:03.550+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081693.json to Snowflake stage
[2026-04-02T00:49:03.808+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081700.json to Snowflake stage
[2026-04-02T00:49:04.066+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081707.json to Snowflake stage
[2026-04-02T00:49:04.364+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081715.json to Snowflake stage
[2026-04-02T00:49:04.664+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081723.json to Snowflake stage
[2026-04-02T00:49:04.938+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081730.json to Snowflake stage
[2026-04-02T00:49:05.186+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081737.json to Snowflake stage
[2026-04-02T00:49:05.449+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081745.json to Snowflake stage
[2026-04-02T00:49:05.711+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081753.json to Snowflake stage
[2026-04-02T00:49:05.980+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081760.json to Snowflake stage
[2026-04-02T00:49:06.216+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081767.json to Snowflake stage
[2026-04-02T00:49:06.521+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081775.json to Snowflake stage
[2026-04-02T00:49:06.778+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081782.json to Snowflake stage
[2026-04-02T00:49:07.028+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081789.json to Snowflake stage
[2026-04-02T00:49:07.287+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081796.json to Snowflake stage
[2026-04-02T00:49:07.541+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081804.json to Snowflake stage
[2026-04-02T00:49:07.793+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081811.json to Snowflake stage
[2026-04-02T00:49:08.064+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081819.json to Snowflake stage
[2026-04-02T00:49:08.338+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081826.json to Snowflake stage
[2026-04-02T00:49:08.648+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081833.json to Snowflake stage
[2026-04-02T00:49:08.923+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081841.json to Snowflake stage
[2026-04-02T00:49:09.180+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081848.json to Snowflake stage
[2026-04-02T00:49:09.456+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081855.json to Snowflake stage
[2026-04-02T00:49:09.707+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081863.json to Snowflake stage
[2026-04-02T00:49:09.986+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081870.json to Snowflake stage
[2026-04-02T00:49:10.251+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081877.json to Snowflake stage
[2026-04-02T00:49:10.514+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081885.json to Snowflake stage
[2026-04-02T00:49:10.754+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081892.json to Snowflake stage
[2026-04-02T00:49:11.041+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081899.json to Snowflake stage
[2026-04-02T00:49:11.288+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081907.json to Snowflake stage
[2026-04-02T00:49:11.570+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081914.json to Snowflake stage
[2026-04-02T00:49:11.815+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081922.json to Snowflake stage
[2026-04-02T00:49:12.090+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081929.json to Snowflake stage
[2026-04-02T00:49:12.314+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081936.json to Snowflake stage
[2026-04-02T00:49:12.639+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081944.json to Snowflake stage
[2026-04-02T00:49:12.924+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081951.json to Snowflake stage
[2026-04-02T00:49:13.227+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081958.json to Snowflake stage
[2026-04-02T00:49:13.491+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081966.json to Snowflake stage
[2026-04-02T00:49:13.752+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081973.json to Snowflake stage
[2026-04-02T00:49:14.009+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081980.json to Snowflake stage
[2026-04-02T00:49:14.615+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081988.json to Snowflake stage
[2026-04-02T00:49:14.877+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081995.json to Snowflake stage
[2026-04-02T00:49:15.172+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082002.json to Snowflake stage
[2026-04-02T00:49:15.417+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082010.json to Snowflake stage
[2026-04-02T00:49:15.666+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082018.json to Snowflake stage
[2026-04-02T00:49:15.943+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082025.json to Snowflake stage
[2026-04-02T00:49:16.251+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082033.json to Snowflake stage
[2026-04-02T00:49:17.251+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082040.json to Snowflake stage
[2026-04-02T00:49:17.495+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082048.json to Snowflake stage
[2026-04-02T00:49:17.731+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082056.json to Snowflake stage
[2026-04-02T00:49:18.004+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082063.json to Snowflake stage
[2026-04-02T00:49:18.250+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082070.json to Snowflake stage
[2026-04-02T00:49:18.519+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082078.json to Snowflake stage
[2026-04-02T00:49:18.824+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082085.json to Snowflake stage
[2026-04-02T00:49:19.063+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082093.json to Snowflake stage
[2026-04-02T00:49:19.297+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082100.json to Snowflake stage
[2026-04-02T00:49:19.541+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082108.json to Snowflake stage
[2026-04-02T00:49:19.848+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082115.json to Snowflake stage
[2026-04-02T00:49:20.104+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082122.json to Snowflake stage
[2026-04-02T00:49:20.358+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081249.json to Snowflake stage
[2026-04-02T00:49:20.633+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081256.json to Snowflake stage
[2026-04-02T00:49:20.892+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081264.json to Snowflake stage
[2026-04-02T00:49:21.156+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081271.json to Snowflake stage
[2026-04-02T00:49:21.400+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081279.json to Snowflake stage
[2026-04-02T00:49:21.631+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081286.json to Snowflake stage
[2026-04-02T00:49:21.897+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081293.json to Snowflake stage
[2026-04-02T00:49:22.205+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081301.json to Snowflake stage
[2026-04-02T00:49:22.486+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081308.json to Snowflake stage
[2026-04-02T00:49:22.752+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081316.json to Snowflake stage
[2026-04-02T00:49:23.015+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081323.json to Snowflake stage
[2026-04-02T00:49:23.377+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081331.json to Snowflake stage
[2026-04-02T00:49:23.619+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081338.json to Snowflake stage
[2026-04-02T00:49:23.891+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081345.json to Snowflake stage
[2026-04-02T00:49:24.208+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081353.json to Snowflake stage
[2026-04-02T00:49:24.546+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081360.json to Snowflake stage
[2026-04-02T00:49:24.986+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081367.json to Snowflake stage
[2026-04-02T00:49:25.258+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081375.json to Snowflake stage
[2026-04-02T00:49:25.523+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081382.json to Snowflake stage
[2026-04-02T00:49:25.777+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081390.json to Snowflake stage
[2026-04-02T00:49:26.050+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081397.json to Snowflake stage
[2026-04-02T00:49:26.370+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081405.json to Snowflake stage
[2026-04-02T00:49:26.647+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081412.json to Snowflake stage
[2026-04-02T00:49:26.895+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081420.json to Snowflake stage
[2026-04-02T00:49:27.172+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081427.json to Snowflake stage
[2026-04-02T00:49:27.418+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081434.json to Snowflake stage
[2026-04-02T00:49:27.684+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081441.json to Snowflake stage
[2026-04-02T00:49:27.976+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081449.json to Snowflake stage
[2026-04-02T00:49:28.243+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081456.json to Snowflake stage
[2026-04-02T00:49:28.478+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081463.json to Snowflake stage
[2026-04-02T00:49:28.723+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081471.json to Snowflake stage
[2026-04-02T00:49:29.302+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081478.json to Snowflake stage
[2026-04-02T00:49:29.672+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081485.json to Snowflake stage
[2026-04-02T00:49:29.936+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081493.json to Snowflake stage
[2026-04-02T00:49:30.209+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081500.json to Snowflake stage
[2026-04-02T00:49:30.445+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081508.json to Snowflake stage
[2026-04-02T00:49:30.715+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081515.json to Snowflake stage
[2026-04-02T00:49:30.949+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081522.json to Snowflake stage
[2026-04-02T00:49:31.196+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081530.json to Snowflake stage
[2026-04-02T00:49:31.448+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081537.json to Snowflake stage
[2026-04-02T00:49:31.744+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081545.json to Snowflake stage
[2026-04-02T00:49:31.974+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081552.json to Snowflake stage
[2026-04-02T00:49:32.230+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081560.json to Snowflake stage
[2026-04-02T00:49:32.484+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081567.json to Snowflake stage
[2026-04-02T00:49:32.731+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081574.json to Snowflake stage
[2026-04-02T00:49:32.965+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081582.json to Snowflake stage
[2026-04-02T00:49:33.215+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081589.json to Snowflake stage
[2026-04-02T00:49:33.464+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081597.json to Snowflake stage
[2026-04-02T00:49:33.720+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081604.json to Snowflake stage
[2026-04-02T00:49:33.973+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081612.json to Snowflake stage
[2026-04-02T00:49:34.223+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081619.json to Snowflake stage
[2026-04-02T00:49:34.598+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081627.json to Snowflake stage
[2026-04-02T00:49:34.875+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081634.json to Snowflake stage
[2026-04-02T00:49:35.145+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081642.json to Snowflake stage
[2026-04-02T00:49:35.421+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081649.json to Snowflake stage
[2026-04-02T00:49:35.758+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081657.json to Snowflake stage
[2026-04-02T00:49:36.018+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081664.json to Snowflake stage
[2026-04-02T00:49:36.298+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081671.json to Snowflake stage
[2026-04-02T00:49:36.581+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081679.json to Snowflake stage
[2026-04-02T00:49:36.830+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081686.json to Snowflake stage
[2026-04-02T00:49:37.099+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081694.json to Snowflake stage
[2026-04-02T00:49:37.403+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081701.json to Snowflake stage
[2026-04-02T00:49:37.680+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081709.json to Snowflake stage
[2026-04-02T00:49:37.956+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081717.json to Snowflake stage
