[2026-04-02T00:54:46.537+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-04-02T00:54:47.238+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081603.json -> /tmp/minio_downloads/1775081603.json
[2026-04-02T00:54:47.240+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081610.json -> /tmp/minio_downloads/1775081610.json
[2026-04-02T00:54:47.243+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081618.json -> /tmp/minio_downloads/1775081618.json
[2026-04-02T00:54:47.246+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081625.json -> /tmp/minio_downloads/1775081625.json
[2026-04-02T00:54:47.249+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081633.json -> /tmp/minio_downloads/1775081633.json
[2026-04-02T00:54:47.251+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081641.json -> /tmp/minio_downloads/1775081641.json
[2026-04-02T00:54:47.254+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081648.json -> /tmp/minio_downloads/1775081648.json
[2026-04-02T00:54:47.256+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081656.json -> /tmp/minio_downloads/1775081656.json
[2026-04-02T00:54:47.259+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081663.json -> /tmp/minio_downloads/1775081663.json
[2026-04-02T00:54:47.261+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081670.json -> /tmp/minio_downloads/1775081670.json
[2026-04-02T00:54:47.264+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081678.json -> /tmp/minio_downloads/1775081678.json
[2026-04-02T00:54:47.266+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081685.json -> /tmp/minio_downloads/1775081685.json
[2026-04-02T00:54:47.269+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081693.json -> /tmp/minio_downloads/1775081693.json
[2026-04-02T00:54:47.271+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081700.json -> /tmp/minio_downloads/1775081700.json
[2026-04-02T00:54:47.274+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081707.json -> /tmp/minio_downloads/1775081707.json
[2026-04-02T00:54:47.276+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081715.json -> /tmp/minio_downloads/1775081715.json
[2026-04-02T00:54:47.279+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081723.json -> /tmp/minio_downloads/1775081723.json
[2026-04-02T00:54:47.282+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081730.json -> /tmp/minio_downloads/1775081730.json
[2026-04-02T00:54:47.286+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081737.json -> /tmp/minio_downloads/1775081737.json
[2026-04-02T00:54:47.291+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081745.json -> /tmp/minio_downloads/1775081745.json
[2026-04-02T00:54:47.297+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081753.json -> /tmp/minio_downloads/1775081753.json
[2026-04-02T00:54:47.305+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081760.json -> /tmp/minio_downloads/1775081760.json
[2026-04-02T00:54:47.311+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081767.json -> /tmp/minio_downloads/1775081767.json
[2026-04-02T00:54:47.315+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081775.json -> /tmp/minio_downloads/1775081775.json
[2026-04-02T00:54:47.318+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081782.json -> /tmp/minio_downloads/1775081782.json
[2026-04-02T00:54:47.322+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081789.json -> /tmp/minio_downloads/1775081789.json
[2026-04-02T00:54:47.325+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081796.json -> /tmp/minio_downloads/1775081796.json
[2026-04-02T00:54:47.327+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081804.json -> /tmp/minio_downloads/1775081804.json
[2026-04-02T00:54:47.330+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081811.json -> /tmp/minio_downloads/1775081811.json
[2026-04-02T00:54:47.334+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081819.json -> /tmp/minio_downloads/1775081819.json
[2026-04-02T00:54:47.337+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081826.json -> /tmp/minio_downloads/1775081826.json
[2026-04-02T00:54:47.340+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081833.json -> /tmp/minio_downloads/1775081833.json
[2026-04-02T00:54:47.343+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081841.json -> /tmp/minio_downloads/1775081841.json
[2026-04-02T00:54:47.345+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081848.json -> /tmp/minio_downloads/1775081848.json
[2026-04-02T00:54:47.348+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081855.json -> /tmp/minio_downloads/1775081855.json
[2026-04-02T00:54:47.351+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081863.json -> /tmp/minio_downloads/1775081863.json
[2026-04-02T00:54:47.354+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081870.json -> /tmp/minio_downloads/1775081870.json
[2026-04-02T00:54:47.357+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081877.json -> /tmp/minio_downloads/1775081877.json
[2026-04-02T00:54:47.360+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081885.json -> /tmp/minio_downloads/1775081885.json
[2026-04-02T00:54:47.362+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081892.json -> /tmp/minio_downloads/1775081892.json
[2026-04-02T00:54:47.365+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081899.json -> /tmp/minio_downloads/1775081899.json
[2026-04-02T00:54:47.368+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081907.json -> /tmp/minio_downloads/1775081907.json
[2026-04-02T00:54:47.370+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081914.json -> /tmp/minio_downloads/1775081914.json
[2026-04-02T00:54:47.373+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081922.json -> /tmp/minio_downloads/1775081922.json
[2026-04-02T00:54:47.377+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081929.json -> /tmp/minio_downloads/1775081929.json
[2026-04-02T00:54:47.379+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081936.json -> /tmp/minio_downloads/1775081936.json
[2026-04-02T00:54:47.382+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081944.json -> /tmp/minio_downloads/1775081944.json
[2026-04-02T00:54:47.385+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081951.json -> /tmp/minio_downloads/1775081951.json
[2026-04-02T00:54:47.388+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081958.json -> /tmp/minio_downloads/1775081958.json
[2026-04-02T00:54:47.391+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081966.json -> /tmp/minio_downloads/1775081966.json
[2026-04-02T00:54:47.394+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081973.json -> /tmp/minio_downloads/1775081973.json
[2026-04-02T00:54:47.397+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081980.json -> /tmp/minio_downloads/1775081980.json
[2026-04-02T00:54:47.399+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081988.json -> /tmp/minio_downloads/1775081988.json
[2026-04-02T00:54:47.402+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081995.json -> /tmp/minio_downloads/1775081995.json
[2026-04-02T00:54:47.405+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775082002.json -> /tmp/minio_downloads/1775082002.json
[2026-04-02T00:54:47.409+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775082010.json -> /tmp/minio_downloads/1775082010.json
[2026-04-02T00:54:47.412+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775082018.json -> /tmp/minio_downloads/1775082018.json
[2026-04-02T00:54:47.418+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775082025.json -> /tmp/minio_downloads/1775082025.json
[2026-04-02T00:54:47.423+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775082033.json -> /tmp/minio_downloads/1775082033.json
[2026-04-02T00:54:47.426+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775082040.json -> /tmp/minio_downloads/1775082040.json
[2026-04-02T00:54:47.430+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775082048.json -> /tmp/minio_downloads/1775082048.json
[2026-04-02T00:54:47.433+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775082056.json -> /tmp/minio_downloads/1775082056.json
[2026-04-02T00:54:47.435+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775082063.json -> /tmp/minio_downloads/1775082063.json
[2026-04-02T00:54:47.438+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775082070.json -> /tmp/minio_downloads/1775082070.json
[2026-04-02T00:54:47.440+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775082078.json -> /tmp/minio_downloads/1775082078.json
[2026-04-02T00:54:47.443+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775082085.json -> /tmp/minio_downloads/1775082085.json
[2026-04-02T00:54:47.447+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775082093.json -> /tmp/minio_downloads/1775082093.json
[2026-04-02T00:54:47.451+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775082100.json -> /tmp/minio_downloads/1775082100.json
[2026-04-02T00:54:47.454+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775082108.json -> /tmp/minio_downloads/1775082108.json
[2026-04-02T00:54:47.456+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775082115.json -> /tmp/minio_downloads/1775082115.json
[2026-04-02T00:54:47.459+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775082122.json -> /tmp/minio_downloads/1775082122.json
[2026-04-02T00:54:47.462+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081249.json -> /tmp/minio_downloads/1775081249.json
[2026-04-02T00:54:47.465+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081256.json -> /tmp/minio_downloads/1775081256.json
[2026-04-02T00:54:47.468+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081264.json -> /tmp/minio_downloads/1775081264.json
[2026-04-02T00:54:47.471+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081271.json -> /tmp/minio_downloads/1775081271.json
[2026-04-02T00:54:47.473+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081279.json -> /tmp/minio_downloads/1775081279.json
[2026-04-02T00:54:47.475+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081286.json -> /tmp/minio_downloads/1775081286.json
[2026-04-02T00:54:47.479+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081293.json -> /tmp/minio_downloads/1775081293.json
[2026-04-02T00:54:47.481+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081301.json -> /tmp/minio_downloads/1775081301.json
[2026-04-02T00:54:47.484+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081308.json -> /tmp/minio_downloads/1775081308.json
[2026-04-02T00:54:47.486+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081316.json -> /tmp/minio_downloads/1775081316.json
[2026-04-02T00:54:47.489+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081323.json -> /tmp/minio_downloads/1775081323.json
[2026-04-02T00:54:47.493+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081331.json -> /tmp/minio_downloads/1775081331.json
[2026-04-02T00:54:47.496+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081338.json -> /tmp/minio_downloads/1775081338.json
[2026-04-02T00:54:47.498+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081345.json -> /tmp/minio_downloads/1775081345.json
[2026-04-02T00:54:47.502+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081353.json -> /tmp/minio_downloads/1775081353.json
[2026-04-02T00:54:47.504+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081360.json -> /tmp/minio_downloads/1775081360.json
[2026-04-02T00:54:47.507+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081367.json -> /tmp/minio_downloads/1775081367.json
[2026-04-02T00:54:47.509+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081375.json -> /tmp/minio_downloads/1775081375.json
[2026-04-02T00:54:47.512+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081382.json -> /tmp/minio_downloads/1775081382.json
[2026-04-02T00:54:47.514+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081390.json -> /tmp/minio_downloads/1775081390.json
[2026-04-02T00:54:47.516+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081397.json -> /tmp/minio_downloads/1775081397.json
[2026-04-02T00:54:47.519+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081405.json -> /tmp/minio_downloads/1775081405.json
[2026-04-02T00:54:47.522+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081412.json -> /tmp/minio_downloads/1775081412.json
[2026-04-02T00:54:47.524+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081420.json -> /tmp/minio_downloads/1775081420.json
[2026-04-02T00:54:47.527+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081427.json -> /tmp/minio_downloads/1775081427.json
[2026-04-02T00:54:47.530+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081434.json -> /tmp/minio_downloads/1775081434.json
[2026-04-02T00:54:47.532+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081441.json -> /tmp/minio_downloads/1775081441.json
[2026-04-02T00:54:47.535+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081449.json -> /tmp/minio_downloads/1775081449.json
[2026-04-02T00:54:47.538+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081456.json -> /tmp/minio_downloads/1775081456.json
[2026-04-02T00:54:47.541+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081463.json -> /tmp/minio_downloads/1775081463.json
[2026-04-02T00:54:47.543+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081471.json -> /tmp/minio_downloads/1775081471.json
[2026-04-02T00:54:47.545+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081478.json -> /tmp/minio_downloads/1775081478.json
[2026-04-02T00:54:47.547+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081485.json -> /tmp/minio_downloads/1775081485.json
[2026-04-02T00:54:47.550+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081493.json -> /tmp/minio_downloads/1775081493.json
[2026-04-02T00:54:47.552+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081500.json -> /tmp/minio_downloads/1775081500.json
[2026-04-02T00:54:47.555+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081508.json -> /tmp/minio_downloads/1775081508.json
[2026-04-02T00:54:47.557+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081515.json -> /tmp/minio_downloads/1775081515.json
[2026-04-02T00:54:47.560+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081522.json -> /tmp/minio_downloads/1775081522.json
[2026-04-02T00:54:47.562+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081530.json -> /tmp/minio_downloads/1775081530.json
[2026-04-02T00:54:47.564+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081537.json -> /tmp/minio_downloads/1775081537.json
[2026-04-02T00:54:47.566+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081545.json -> /tmp/minio_downloads/1775081545.json
[2026-04-02T00:54:47.569+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081552.json -> /tmp/minio_downloads/1775081552.json
[2026-04-02T00:54:47.571+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081560.json -> /tmp/minio_downloads/1775081560.json
[2026-04-02T00:54:47.574+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081567.json -> /tmp/minio_downloads/1775081567.json
[2026-04-02T00:54:47.576+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081574.json -> /tmp/minio_downloads/1775081574.json
[2026-04-02T00:54:47.579+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081582.json -> /tmp/minio_downloads/1775081582.json
[2026-04-02T00:54:47.581+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081589.json -> /tmp/minio_downloads/1775081589.json
[2026-04-02T00:54:47.584+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081597.json -> /tmp/minio_downloads/1775081597.json
[2026-04-02T00:54:47.586+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081604.json -> /tmp/minio_downloads/1775081604.json
[2026-04-02T00:54:47.589+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081612.json -> /tmp/minio_downloads/1775081612.json
[2026-04-02T00:54:47.592+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081619.json -> /tmp/minio_downloads/1775081619.json
[2026-04-02T00:54:47.594+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081627.json -> /tmp/minio_downloads/1775081627.json
[2026-04-02T00:54:47.597+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081634.json -> /tmp/minio_downloads/1775081634.json
[2026-04-02T00:54:47.600+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081642.json -> /tmp/minio_downloads/1775081642.json
[2026-04-02T00:54:47.603+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081649.json -> /tmp/minio_downloads/1775081649.json
[2026-04-02T00:54:47.605+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081657.json -> /tmp/minio_downloads/1775081657.json
[2026-04-02T00:54:47.608+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081664.json -> /tmp/minio_downloads/1775081664.json
[2026-04-02T00:54:47.611+0000] {logging_mixin.py:188} INFO - Downloaded AMZN/1775081671.json -> /tmp/minio_downloads/1775081671.json
