[2026-04-02T00:17:22.878+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-04-02T00:17:22.895+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-04-02T00:16:00+00:00 [queued]>
[2026-04-02T00:17:22.898+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.download_minio scheduled__2026-04-02T00:16:00+00:00 [queued]>
[2026-04-02T00:17:22.899+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-04-02T00:17:22.904+0000] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): download_minio> on 2026-04-02 00:16:00+00:00
[2026-04-02T00:17:22.912+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:62 DeprecationWarning: This process (pid=1295) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2026-04-02T00:17:22.911+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'minio_to_snowflake', 'download_minio', 'scheduled__2026-04-02T00:16:00+00:00', '--job-id', '5', '--raw', '--subdir', 'DAGS_FOLDER/minio_to_snowflake.py', '--cfg-path', '/tmp/tmp44ut37pr']
[2026-04-02T00:17:22.913+0000] {standard_task_runner.py:91} INFO - Job 5: Subtask download_minio
[2026-04-02T00:17:22.913+0000] {standard_task_runner.py:64} INFO - Started process 1305 to run task
[2026-04-02T00:17:22.946+0000] {task_command.py:426} INFO - Running <TaskInstance: minio_to_snowflake.download_minio scheduled__2026-04-02T00:16:00+00:00 [running]> on host cb0c06a70aed
[2026-04-02T00:17:22.984+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='minio_to_snowflake' AIRFLOW_CTX_TASK_ID='download_minio' AIRFLOW_CTX_EXECUTION_DATE='2026-04-02T00:16:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-04-02T00:16:00+00:00'
[2026-04-02T00:17:22.984+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-04-02T00:17:23.401+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081247.json -> /tmp/minio_downloads/1775081247.json
[2026-04-02T00:17:23.405+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081255.json -> /tmp/minio_downloads/1775081255.json
[2026-04-02T00:17:23.408+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081263.json -> /tmp/minio_downloads/1775081263.json
[2026-04-02T00:17:23.411+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081270.json -> /tmp/minio_downloads/1775081270.json
[2026-04-02T00:17:23.415+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081277.json -> /tmp/minio_downloads/1775081277.json
[2026-04-02T00:17:23.417+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081285.json -> /tmp/minio_downloads/1775081285.json
[2026-04-02T00:17:23.420+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081292.json -> /tmp/minio_downloads/1775081292.json
[2026-04-02T00:17:23.423+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081299.json -> /tmp/minio_downloads/1775081299.json
[2026-04-02T00:17:23.426+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081307.json -> /tmp/minio_downloads/1775081307.json
[2026-04-02T00:17:23.429+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081315.json -> /tmp/minio_downloads/1775081315.json
[2026-04-02T00:17:23.432+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081322.json -> /tmp/minio_downloads/1775081322.json
[2026-04-02T00:17:23.437+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081330.json -> /tmp/minio_downloads/1775081330.json
[2026-04-02T00:17:23.441+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081337.json -> /tmp/minio_downloads/1775081337.json
[2026-04-02T00:17:23.445+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081344.json -> /tmp/minio_downloads/1775081344.json
[2026-04-02T00:17:23.448+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081351.json -> /tmp/minio_downloads/1775081351.json
[2026-04-02T00:17:23.450+0000] {logging_mixin.py:188} INFO - Downloaded AAPL/1775081359.json -> /tmp/minio_downloads/1775081359.json
