[2026-04-02T00:51:49.108+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-04-02T00:51:49.153+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-04-02T00:47:00+00:00 [queued]>
[2026-04-02T00:51:49.160+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake.load_snowflake scheduled__2026-04-02T00:47:00+00:00 [queued]>
[2026-04-02T00:51:49.160+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-04-02T00:52:12.313+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081767.json to Snowflake stage
[2026-04-02T00:52:12.603+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081775.json to Snowflake stage
[2026-04-02T00:52:12.876+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081782.json to Snowflake stage
[2026-04-02T00:52:13.133+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081789.json to Snowflake stage
[2026-04-02T00:52:13.394+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081796.json to Snowflake stage
[2026-04-02T00:52:13.660+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081804.json to Snowflake stage
[2026-04-02T00:52:13.936+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081811.json to Snowflake stage
[2026-04-02T00:52:14.186+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081819.json to Snowflake stage
[2026-04-02T00:52:14.429+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081826.json to Snowflake stage
[2026-04-02T00:52:14.715+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081833.json to Snowflake stage
[2026-04-02T00:52:14.979+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081841.json to Snowflake stage
[2026-04-02T00:52:15.224+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081848.json to Snowflake stage
[2026-04-02T00:52:15.488+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081855.json to Snowflake stage
[2026-04-02T00:52:15.769+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081863.json to Snowflake stage
[2026-04-02T00:52:16.078+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081870.json to Snowflake stage
[2026-04-02T00:52:16.378+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081877.json to Snowflake stage
[2026-04-02T00:52:16.640+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081885.json to Snowflake stage
[2026-04-02T00:52:16.946+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081892.json to Snowflake stage
[2026-04-02T00:52:17.206+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081899.json to Snowflake stage
[2026-04-02T00:52:17.451+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081907.json to Snowflake stage
[2026-04-02T00:52:17.769+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081914.json to Snowflake stage
[2026-04-02T00:52:18.023+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081922.json to Snowflake stage
[2026-04-02T00:52:18.269+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081929.json to Snowflake stage
[2026-04-02T00:52:18.574+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081936.json to Snowflake stage
[2026-04-02T00:52:18.844+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081944.json to Snowflake stage
[2026-04-02T00:52:19.088+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081951.json to Snowflake stage
[2026-04-02T00:52:19.330+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081958.json to Snowflake stage
[2026-04-02T00:52:19.599+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081966.json to Snowflake stage
[2026-04-02T00:52:19.860+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081973.json to Snowflake stage
[2026-04-02T00:52:20.119+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081980.json to Snowflake stage
[2026-04-02T00:52:20.711+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081988.json to Snowflake stage
[2026-04-02T00:52:20.962+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081995.json to Snowflake stage
[2026-04-02T00:52:21.210+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082002.json to Snowflake stage
[2026-04-02T00:52:21.468+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082010.json to Snowflake stage
[2026-04-02T00:52:21.739+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082018.json to Snowflake stage
[2026-04-02T00:52:21.976+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082025.json to Snowflake stage
[2026-04-02T00:52:22.511+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082033.json to Snowflake stage
[2026-04-02T00:52:22.792+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082040.json to Snowflake stage
[2026-04-02T00:52:23.050+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082048.json to Snowflake stage
[2026-04-02T00:52:23.412+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082056.json to Snowflake stage
[2026-04-02T00:52:23.676+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082063.json to Snowflake stage
[2026-04-02T00:52:23.925+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082070.json to Snowflake stage
[2026-04-02T00:52:24.233+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082078.json to Snowflake stage
[2026-04-02T00:52:24.486+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082085.json to Snowflake stage
[2026-04-02T00:52:24.750+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082093.json to Snowflake stage
[2026-04-02T00:52:24.987+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082100.json to Snowflake stage
[2026-04-02T00:52:25.250+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082108.json to Snowflake stage
[2026-04-02T00:52:25.544+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082115.json to Snowflake stage
[2026-04-02T00:52:25.813+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775082122.json to Snowflake stage
[2026-04-02T00:52:26.083+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081249.json to Snowflake stage
[2026-04-02T00:52:26.358+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081256.json to Snowflake stage
[2026-04-02T00:52:26.589+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081264.json to Snowflake stage
[2026-04-02T00:52:26.863+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081271.json to Snowflake stage
[2026-04-02T00:52:27.131+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081279.json to Snowflake stage
[2026-04-02T00:52:27.380+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081286.json to Snowflake stage
[2026-04-02T00:52:27.663+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081293.json to Snowflake stage
[2026-04-02T00:52:27.940+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081301.json to Snowflake stage
[2026-04-02T00:52:28.217+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081308.json to Snowflake stage
[2026-04-02T00:52:28.465+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081316.json to Snowflake stage
[2026-04-02T00:52:28.704+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081323.json to Snowflake stage
[2026-04-02T00:52:28.935+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081331.json to Snowflake stage
[2026-04-02T00:52:29.187+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081338.json to Snowflake stage
[2026-04-02T00:52:29.461+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081345.json to Snowflake stage
[2026-04-02T00:52:29.752+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081353.json to Snowflake stage
[2026-04-02T00:52:30.077+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081360.json to Snowflake stage
[2026-04-02T00:52:30.534+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081367.json to Snowflake stage
[2026-04-02T00:52:30.850+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081375.json to Snowflake stage
[2026-04-02T00:52:31.121+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081382.json to Snowflake stage
[2026-04-02T00:52:32.415+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081390.json to Snowflake stage
[2026-04-02T00:52:32.682+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081397.json to Snowflake stage
[2026-04-02T00:52:33.045+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081405.json to Snowflake stage
[2026-04-02T00:52:33.327+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081412.json to Snowflake stage
[2026-04-02T00:52:33.655+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081420.json to Snowflake stage
[2026-04-02T00:52:33.920+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081427.json to Snowflake stage
[2026-04-02T00:52:34.214+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081434.json to Snowflake stage
[2026-04-02T00:52:34.580+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081441.json to Snowflake stage
[2026-04-02T00:52:35.059+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081449.json to Snowflake stage
[2026-04-02T00:52:35.331+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081456.json to Snowflake stage
[2026-04-02T00:52:35.606+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081463.json to Snowflake stage
[2026-04-02T00:52:35.851+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081471.json to Snowflake stage
[2026-04-02T00:52:36.683+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081478.json to Snowflake stage
[2026-04-02T00:52:36.944+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081485.json to Snowflake stage
[2026-04-02T00:52:37.186+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081493.json to Snowflake stage
[2026-04-02T00:52:37.446+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081500.json to Snowflake stage
[2026-04-02T00:52:37.704+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081508.json to Snowflake stage
[2026-04-02T00:52:37.955+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081515.json to Snowflake stage
[2026-04-02T00:52:38.222+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081522.json to Snowflake stage
[2026-04-02T00:52:38.493+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081530.json to Snowflake stage
[2026-04-02T00:52:38.743+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081537.json to Snowflake stage
[2026-04-02T00:52:39.036+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081545.json to Snowflake stage
[2026-04-02T00:52:39.337+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081552.json to Snowflake stage
[2026-04-02T00:52:39.592+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081560.json to Snowflake stage
[2026-04-02T00:52:39.859+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081567.json to Snowflake stage
[2026-04-02T00:52:40.149+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081574.json to Snowflake stage
[2026-04-02T00:52:40.385+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081582.json to Snowflake stage
[2026-04-02T00:52:40.675+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081589.json to Snowflake stage
[2026-04-02T00:52:40.948+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081597.json to Snowflake stage
[2026-04-02T00:52:41.222+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081604.json to Snowflake stage
[2026-04-02T00:52:41.487+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081612.json to Snowflake stage
[2026-04-02T00:52:42.089+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081619.json to Snowflake stage
[2026-04-02T00:52:42.336+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081627.json to Snowflake stage
[2026-04-02T00:52:42.623+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081634.json to Snowflake stage
[2026-04-02T00:52:42.945+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081642.json to Snowflake stage
[2026-04-02T00:52:43.284+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081649.json to Snowflake stage
[2026-04-02T00:52:43.544+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081657.json to Snowflake stage
[2026-04-02T00:52:43.821+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081664.json to Snowflake stage
[2026-04-02T00:52:44.137+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081671.json to Snowflake stage
[2026-04-02T00:52:44.446+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081679.json to Snowflake stage
[2026-04-02T00:52:44.734+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081686.json to Snowflake stage
[2026-04-02T00:52:45.011+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081694.json to Snowflake stage
[2026-04-02T00:52:45.286+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081701.json to Snowflake stage
[2026-04-02T00:52:45.537+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081709.json to Snowflake stage
[2026-04-02T00:52:45.849+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/1775081717.json to Snowflake stage
